LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

   35    1 1.2083333333e-06 5.0000000000e+03  -1.337642726044780e-05  -8.874635897176543e-06   9.650808223335010e-06
   36    1 1.2083333333e-06 5.0000000000e+03   1.812193447058839e-05   4.258833119458635e-06   5.533171291196682e-06
   37    1 1.2083333333e-06 5.0000000000e+03  -1.760941038949069e-05  -4.631591551491592e-06   2.418469356749193e-06
   38    1 1.2083333333e-06 5.0000000000e+03   2.375401807209208e-06   1.679155874063999e-05   1.015362736532513e-05
   39    1 1.2083333333e-06 5.0000000000e+03  -4.984002305674949e-06  -1.289609234844146e-05   4.176223121172018e-06
   40    1 1.2083333333e-06 5.0000000000e+03  -5.249624129501175e-06   6.589115370879994e-06   1.665638236782607e-05
   41    1 1.2083333333e-06 5.0000000000e+03  -6.509882064788004e-06  -2.831291284572543e-06   1.232249480956793e-05
   42    1 1.2083333333e-06 5.0000000000e+03  -1.635322245510589e-06   5.577413346709690e-06   1.582993186742814e-05
   43    1 1.2083333333e-06 5.0000000000e+03  -1.890104696491849e-06   8.186980337628600e-06   9.590138866715683e-06
   44    1 1.2083333333e-06 5.0000000000e+03  -2.554911544217427e-06   1.532522813980695e-05   1.253778193088123e-05
   45    1 1.2083333333e-06 5.0000000000e+03  -2.655177831483292e-06  -1.396103872091636e-05   1.586704598570332e-05
   46    1 1.2083333333e-06 5.0000000000e+03  -1.724030213263431e-06  -9.777751478291032e-06   1.793058036515251e-05
   47    1 1.2083333333e-06 5.0000000000e+03  -6.779275832423796e-06   1.593685351531270e-05   3.870889733859547e-06
   48    1 1.2083333333e-06 5.0000000000e+03   9.524174886113294e-06   6.723843304173048e-06   1.571696081443047e-05
   49    1 1.2083333333e-06 5.0000000000e+03  -9.091573529108635e-06   9.771556536549278e-06   3.497984600465350e-06
   50    1 1.2083333333e-06 5.0000000000e+03  -1.776642671224537e-05   7.389097152034995e-08   2.995231050564124e-06
   51    1 1.2083333333e-06 5.0000000000e+03   2.501528023532913e-06  -3.510848768963438e-06   4.736213842601777e-06
   52    1 1.2083333333e-06 5.0000000000e+03  -9.188193458380763e-06   7.421165960521807e-06   1.112203082296480e-05
   53    1 1.2083333333e-06 5.0000000000e+03   1.416627180998824e-06  -3.937827637260648e-06   6.612078746728095e-06
   54    1 1.2083333333e-06 5.0000000000e+03  -7.858343071185184e-06   6.926096446650962e-06   8.545168225962498e-06
   55    1 1.2083333333e-06 5.0000000000e+03   6.218529767313843e-06  -1.787877606424877e-05   9.244514460836036e-06
   56    1 1.2083333333e-06 5.0000000000e+03  -9.730155979956385e-06  -1.213133302997904e-05   8.915527869997181e-06
   57    1 1.2083333333e-06 5.0000000000e+03  -5.434282145815871e-06  -2.499873168523583e-06   3.727378288988101e-06
   58    1 1.2083333333e-06 5.0000000000e+03  -1.800727880019489e-05  -5.396157682267170e-06   1.676536551458929e-05
   59    1 1.2083333333e-06 5.0000000000e+03  -1.845989382269248e-05  -2.207216679129551e-06   7.908282829795589e-06
   60    1 1.2083333333e-06 5.0000000000e+03   9.031953554415224e-07   1.492058071801172e-05   1.644260401194090e-05
   61    1 1.2083333333e-06 5.0000000000e+03  -1.013393787660297e-05  -6.367691146350186e-06   1.571158560551691e-05
   62    1 1.2083333333e-06 5.0000000000e+03   4.784578398543021e-06  -7.059853684950686e-06   1.205175719359907e-05
   63    1 1.2083333333e-06 5.0000000000e+03   3.624894786860244e-06   1.279160461587826e-05   2.977410906624410e-06
   64    1 1.2083333333e-06 5.0000000000e+03   1.965647481281674e-06  -1.192672904016766e-05   7.922521151727025e-06
